Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai innovation course,USA,Broad match,existing,10.277167527634766,9.56308347613,7.92237896353387,9.563083,7.811226758747125e-07,3.9799757
applied gen ai for digital transformation mit,USA,Exact match,existing,15.537167190582714,17.4975848044,17.425664647921117,17.49759,-4.306928126140974e-06,1.5771441
applied gen ai for digital transformation mit,USA,Broad match,existing,15.537167190582714,21.1570935085,21.134820444840333,21.157093,4.604042977973677e-07,9.191994
applied gen ai for digital transformation mit,A,Broad match,existing,15.537167190582716,24.6812439075,24.402718555021973,24.681244,1.1015625744903446e-08,9.503314
artificial intelligence short course online,USA,Exact match,existing,15.537167190582718,18.1887503786,17.547305337897182,18.188755,-4.656800388858073e-06,2.3084457
artificial intelligence short course online,USA,Phrase match,existing,15.537167190582716,18.9233607136,18.04946095573791,18.923365,-3.925682225514038e-06,7.2177887
artificial intelligence short course online,USA,Broad match,existing,15.537167190582718,21.6312847057,20.99947433859261,21.631285,-8.045116572930056e-09,9.923297
best introduction to artificial intelligence,USA,Broad match,new,20.51716730476777,16.132794354700003,15.104245279573355,16.132795,-9.79162301462111e-07,9.074386
generative ai certification online,USA,Exact match,existing,13.79716762806217,13.3599129651,12.410511705677695,13.359915,-1.8145630864552231e-06,1.5302606
generative ai certification online,USA,Phrase match,existing,13.79716762806216,13.6715522451,12.91266721912191,13.671554,-1.366655371981551e-06,2.119283
generative ai certification online,USA,Broad match,existing,13.79716762806217,16.526691306,15.570890653496033,16.526691,-1.3076757809926678e-07,4.531682
generative ai online program,USA,Broad match,existing,10.277167527634766,9.62416435663,7.9068449873138995,9.624165,-2.246688275420184e-07,6.4282093
generative ai online training,USA,Broad match,existing,10.277167527634766,9.62416435663,7.9068449873138995,9.624165,-2.246688275420184e-07,6.7113924
mit ai certificate,USA,Broad match,existing,1.477167355535908,3.16373540665,1.0963125398287108,3.1637356,-2.2147805189831613e-07,0.43454385
mit ai certificate,A,Broad match,existing,1.477167355535907,3.41998773265,1.0963125770103512,3.419988,-1.842964114651125e-07,0.43454385
mit generative ai certificate,USA,Broad match,existing,0.6471673170487726,2.53918051072,0.1828145916068408,2.5391808,-2.448952343137023e-07,0.0
mit generative ai certificate,A,Broad match,existing,2.957167366001533,4.636301392019999,2.0236831840884806,4.6363015,-1.254665731309501e-07,0.74749804
mit generative ai certificate,B,Broad match,existing,1.9271673501343656,4.02897833722,2.187143315247344,4.0289783,-1.0558320440168243e-08,1.3882904
mit professional development,USA,Exact match,existing,25.09716810281688,22.52502743091,20.07464782084835,22.525028,-7.978497684746344e-07,16.948856
mit professional development,USA,Phrase match,existing,25.09716810281681,23.09365344791,20.60152221469467,23.093655,-1.184658358965862e-06,17.537876
mit professional development,USA,Broad match,existing,25.09716810281681,25.4049695132,23.676101147912217,25.404972,-2.563216018103276e-06,19.825617
online course generative ai,USA,Exact match,existing,15.537167190582716,20.6195901152,19.06639916862102,20.619593,-2.551425975383381e-06,3.0157561
online course generative ai,USA,Phrase match,existing,15.537167190582714,20.931229395200003,19.56855468206524,20.931232,-3.0571925755396023e-06,7.925096
online course generative ai,USA,Broad match,existing,15.537167190582714,25.3885257903,23.884981936540235,25.38853,-4.940901170868983e-06,11.837507
online course generative ai,A,Broad match,existing,15.537167190582704,28.9126761893,27.15288004672188,28.912682,-5.390289842921447e-06,11.837507
online course generative ai,B,Broad match,existing,15.537167190582707,39.9926813366,37.15106232186001,39.99268,1.740652734838477e-06,34.857464
