Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai certification classes,B,Broad match,existing,10.257842826178656,19.457622631310002,18.522985561607854,19.457623,1.0323383037302847e-07
ai course for business leaders,B,Broad match,existing,10.257842826178656,19.35349242218,17.20724956520063,19.353493,-3.1463640581819163e-07
ai courses for executives,B,Broad match,existing,10.257842826178656,19.18410651129,17.48476092260592,19.184107,-3.1549222612170524e-07
ai for executives course,B,Broad match,existing,10.257842826178656,18.83655917331,16.798982021057803,18.83656,-1.2234429647151046e-07
ai for product managers,B,Broad match,existing,10.257842826178658,15.75886110891,13.873945637833035,15.7588625,-1.386512362699932e-06
applied gen ai for digital transformation mit,B,Broad match,existing,10.257842826178656,18.78229944558,17.810849057148452,21.469305,-2.687005592872147
artificial intelligence certification mit,B,Broad match,existing,10.257842826178656,19.1660839777,17.207249567986256,19.166084,-3.11850779866063e-07
artificial intelligence short course online,B,Broad match,existing,10.257842826178655,21.239346748210004,18.951283937312176,23.926352,-2.6870047990312074
artificial intelligence training,B,Broad match,existing,10.257842826178656,16.78725401963,14.048727198493527,16.787254,-3.138660922274994e-07
best ai classes online,B,Broad match,existing,10.257842826178655,20.17500058579,18.80307547020467,20.175001,-5.586191811346453e-07
best ai learning course,B,Broad match,existing,10.257842826178655,18.95929380059,17.484760600326023,18.959295,-1.4722371481923346e-06
best introduction to artificial intelligence,B,Broad match,existing,10.257842826178656,18.81184007223,17.20467115934243,18.811838,1.9222055875900423e-06
best prompting courses,B,Broad match,existing,10.257842826178656,18.905492136280003,17.207249471942845,18.905493,-6.46312770413715e-07
course on generative ai,B,Broad match,existing,10.257842826178656,19.40852714021,17.382031206677286,19.408527,-2.3405757687555706e-07
course on machine learning and artificial intelligence,B,Broad match,existing,10.257842826178656,19.10521126339,17.207249646873887,19.105211,5.455429885614649e-09
courses on generative ai,B,Broad match,existing,10.257842826178658,20.72684179521,18.700345861677285,20.726843,-1.0850390239625085e-06
driving innovation with ai mit xpro,B,Broad match,new,10.257842826178656,16.28947588751,14.185819595548331,16.289474,1.4002053134731796e-06
generative ai certification online,B,Broad match,new,10.257842826178656,19.423398435310002,17.894848525718327,19.423397,1.371101017610954e-06
generative ai course mit,B,Broad match,existing,10.257842826178656,19.1660839777,17.207249567986256,19.166084,-3.11850779866063e-07
generative ai online program,B,Broad match,existing,10.257842826178656,18.080452655690003,15.65779564275055,18.080454,-1.216990661134787e-06
generative ai online training,B,Broad match,existing,10.257842826178647,17.16557841579,14.69010715762655,17.165579,-4.263730843945268e-07
generative ai stanford course,B,Broad match,existing,10.257842826178656,19.233745579310003,17.20724964577729,19.233746,4.358831517947692e-09
graduate certificate artificial intelligence,B,Broad match,existing,10.257842826178658,19.83731378473,18.135122312676472,19.837313,1.0863657422532924e-06
leverage ai for business,B,Broad match,existing,10.257842826178651,16.179088897510002,14.482069082065056,16.179087,2.212329338391328e-06
mit ai certificate,USA,Broad match,existing,1.087843244666184,2.8276361379100012,1.3070295009089636,2.8276358,3.728343176412352e-07
mit ai certificate,A,Broad match,existing,1.6725573437897423,2.002194274410001,1.6537917146527685,2.002194,3.466451086175937e-07
mit xpro ai,B,Broad match,existing,20.277842520005418,30.826236273710006,28.83153155035185,30.826237,-4.51143510105112e-07
online course generative ai,B,Broad match,existing,10.257842826178655,22.65244380781,20.40685645887201,25.339449,-2.6870051210230095
professional ai certificate,B,Broad match,existing,10.257842826178656,20.10336654819,17.3820313755368,20.103369,-2.2109652739743524e-06
what to study to become artificial intelligence engineer,B,Broad match,existing,10.257842826178633,16.836648679800003,14.864888645238846,16.836649,-2.6124003582594924e-07
