Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
admissions mit edu,USA,Phrase match,existing searches,2.5900000465751307,1.36918071698,1.2635889280920225,1.3691803,3.952865796907901e-07,0.74749804
admissions mit edu,USA,Broad match,existing searches,2.5900000465748416,1.5715678635800003,1.5379689525628208,1.5715675,3.281796097098777e-07,0.74749804
adobe generative ai content creation course,USA,Broad match,new,2.5900000465751307,2.426504106359999,1.1148178289704729,2.426504,2.0964674218859614e-07,0.5674981
ai,USA,Broad match,existing searches,2.5900000465751294,1.6306136426100009,1.1148175772794957,1.6306133,3.155836336699025e-07,0.43538797
ai and machine learning courses,USA,Broad match,existing searches,2.5900000465751307,1.4904539290599998,1.1166844967537102,1.4904538,8.975793686083477e-08,0.56749815
ai camp,USA,Broad match,existing searches,2.5900000465751303,1.55373889426,1.116684528386663,1.5537387,1.8099553455996897e-07,0.43538785
ai course generator github,USA,Broad match,new,2.590000046575129,1.2535403507900005,1.116684450502372,1.2535402,1.9251821070653818e-07,0.6153877
ai for everyone coursera,USA,Broad match,existing searches,2.5900000465751307,1.6815939516600005,1.1166844934996,1.6815937,2.951200834822032e-07,0.5674982
ai ready prompt,USA,Broad match,existing searches,2.5900000465751285,1.3417395304400004,1.1148175250250376,1.3417393,2.3352685341038187e-07,0.5674982
ai studio,USA,Broad match,existing searches,2.5900000465751307,1.9795292919600005,1.2002354567968838,1.9795289,3.8799881862949803e-07,0.43538785
ai upskilling programs,USA,Broad match,existing,2.5900000465751307,1.4757968792200002,1.1618526586770923,1.4757966,2.989053640156669e-07,0.5674982
ai2 appinventor mit edu,USA,Broad match,existing searches,2.590000046575131,1.55583213026,1.3871098285384271,1.5558319,2.2108031250134277e-07,0.7474984
aistudio google com,USA,Broad match,existing searches,2.590000046575004,1.5558321302600004,1.1166845684714417,1.5558319,2.21080312945432e-07,0.56749815
analytics vidhya generative ai course,USA,Broad match,new,2.590000046575129,2.485105217089999,1.1166847354081757,2.485105,1.7940079022338298e-07,0.5674981
app ai,USA,Broad match,existing searches,2.5900000465751307,1.56040990666,1.1166844399317897,1.5604095,3.6076156262332404e-07,0.7474981
app inventor mit,USA,Broad match,existing searches,2.5900000465751307,1.2685860092800003,1.116684451238428,1.2685858,2.0815542778329646e-07,0.747498
appinventor mit edu,USA,Phrase match,existing searches,2.590000046575133,1.8873071908700008,1.563128286575033,1.8873067,5.006539363083817e-07,0.74749815
applied generative ai for digital transformation course,USA,Broad match,new,2.5900000465751267,1.2961123705700013,1.1618525803878876,1.2961121,3.10023126282033e-07,0.5674982
apply for mit,USA,Broad match,existing searches,2.590000046575132,1.5753267773800004,1.38710970370103,1.5753264,3.346614945165527e-07,0.7474981
artificial general intelligence,USA,Broad match,existing searches,2.590000046575132,1.57686502617,1.1148175386726704,1.5768647,3.067791309874224e-07,0.5674982
artificial intelligence course syllabus,USA,Broad match,existing searches,2.5900000465751307,2.63792251492,1.2675440206573043,2.6379223,2.279326949405913e-07,0.7474983
based labs ai,USA,Broad match,existing searches,2.5900000465751307,1.5595910440600005,1.1166845153486813,1.5595908,2.2756219753006238e-07,0.43538785
best generative ai courses for executives,USA,Phrase match,new,2.5900000465751267,1.735941737539999,1.1399768885447903,1.7359414,3.274753017645793e-07,0.5674981
best generative ai courses free,USA,Broad match,new,2.5900000465751303,2.5382059571099997,1.1148177143884417,2.5382056,3.334832903156837e-07,0.5674982
blackbox ai,USA,Broad match,existing searches,2.5900000465751303,1.626854728810001,1.114817570797611,1.6268544,3.091017490852721e-07,0.7474981
break through tech ai ucla,USA,Broad match,existing searches,2.5900000465751294,1.5887007009199998,1.16185264698781,1.5887004,2.872160813627289e-07,0.5674982
buffalo ai,USA,Phrase match,existing searches,2.590000046575131,2.00242478166,1.2635890892542991,2.0024242,5.415476951320386e-07,0.61538756
buffalo ai,USA,Broad match,existing searches,2.5900000465751307,1.55583213026,1.537969074568877,1.5558319,2.2108031250134277e-07,0.6153878
caltech online masters,USA,Exact match,existing searches,2.59000004657512,1.1670621836699997,1.157897937870816,1.1670619,2.587356124905682e-07,0.24215072
caltech online masters,USA,Phrase match,existing searches,2.5900000465751307,1.3431946863400006,1.157897897528317,1.3431944,3.208385968012095e-07,0.43538797
caltech online masters,USA,Broad match,existing searches,2.590000046575123,1.5455818329400004,1.432277910823244,1.5455816,2.53731626376208e-07,0.4353881
claude ai,USA,Phrase match,existing searches,2.590000046575126,2.73505388815,1.5631285818298095,2.7350535,3.488738768986366e-07,0.56749797
claude ai,A,Broad match,existing searches,2.5900000465751303,2.1667807115000004,2.0002627534549946,2.16678,7.165354007909741e-07,0.5674983
cmu generative ai course,USA,Broad match,new,2.590000046575128,2.843270992959999,1.1166847703113785,2.8432708,2.143039932178681e-07,0.747498
co storm stanford university,USA,Phrase match,existing searches,2.5900000465751307,2.03264459911,1.1418438250125575,2.0326443,3.272594142345042e-07,0.43538815
co storm stanford university,USA,Broad match,existing searches,2.590000046575131,1.58605194771,1.4162237563104256,1.5860517,2.452106102612817e-07,0.435388
complete generative ai course with langchain and huggingface free download,USA,Broad match,new,2.590000046575132,1.5717933511100006,1.385242882903595,1.5717931,2.717337799218456e-07,0.567498
computational thinking using python mit,USA,Broad match,existing searches,2.5900000465751303,1.2535403507899998,1.1166844505023716,1.2535402,1.9251821026244897e-07,0.56749827
computer science courses stanford,USA,Broad match,existing searches,2.590000046575127,1.85518947626,1.1166845300281576,1.8551894,3.3625417117377765e-08,0.7474983
controllable video generation,USA,Broad match,existing,2.590000046575131,1.6853528654600007,1.1166844999814851,1.6853526,3.016019685109228e-07,0.5674981
cornell ai,USA,Broad match,existing searches,2.5900000465751303,1.5729026500200007,1.1618526283715938,1.5729023,3.282045100139186e-07,0.56749815
course box,USA,Phrase match,existing searches,2.59000004657512,1.7019008813899998,1.1418439565700536,1.7019007,1.6079368636567892e-07,0.61538804
coursera deeplearning ai courses,USA,Broad match,existing searches,2.590000046575131,2.5081618834699992,1.1148178387846357,2.5081615,3.386701945551352e-07,0.7474983
coursera duke university,USA,Phrase match,existing searches,2.5900000465751263,1.84669872707,1.4574372429238818,1.8466983,4.429208300127385e-07,0.6153877
coursera generative ai courses,USA,Broad match,new,2.5900000465751307,2.75247097822,1.1618529638843675,2.7524707,2.464847703720352e-07,0.56749815
coursera generative ai for everyone course,USA,Broad match,new,2.590000046575131,2.500908279849999,1.1618528608817984,2.500908,3.819007803329555e-07,0.5674983
coursera generative ai free course,USA,Broad match,new,2.590000046575128,2.48301198109,1.1166846953233982,2.4830117,2.5852530249892425e-07,0.747498
coursera llm course,USA,Broad match,existing searches,2.590000046575556,1.7945014598400004,1.1618526341945536,1.7945012,2.7442282513057137e-07,0.43538815
cs50 harvard,USA,Phrase match,existing searches,2.5900000465751285,1.5200407545099996,1.412269186509683,1.5200405,2.4242503871008125e-07,0.56749856
d id,USA,Phrase match,existing searches,2.5900000465751303,2.255405144120002,1.4104020756728888,2.255405,1.94931769392781e-07,0.7474979
deep learning ai andrew ng,USA,Phrase match,existing searches,2.5900000465751303,1.6730992013,1.4104022794745912,1.673099,1.603148926943021e-07,0.74749804
deep learning online course,USA,Broad match,existing searches,2.590000046575132,1.58284855112,1.1618526600257923,1.5828483,2.4064941905876935e-07,0.7474984
deepbrain,USA,Phrase match,existing searches,2.5900000465750264,1.79140525302,1.1399769707591052,1.791405,2.904803271253087e-07,0.567498
deeplearning ai andrew ng,USA,Broad match,existing searches,2.5900000465751307,1.44411351937,1.1148175861233875,1.4441133,2.648228809576381e-07,0.5674982
deeplearning ai generative ai course,USA,Broad match,new,2.5900000465751307,2.6484243169200004,1.1618528857600272,2.6484241,1.683604300417585e-07,0.56749827
deeplearning ai login,USA,Broad match,existing searches,2.590000046575132,1.5511146512099996,1.1148175921508563,1.5511144,2.1124570515063112e-07,0.5674983
drawing ai,USA,Broad match,existing searches,2.5900000465751303,1.5912089928100002,1.1148174985358608,1.5912087,2.964446437214719e-07,0.74749804
edx,USA,Phrase match,existing searches,2.59000004657512,2.60432079347,1.4574371865592943,2.6043205,2.673469530201089e-07,0.5674983
edx ai harvard,USA,Phrase match,existing searches,2.5900000465751307,1.5311083908099996,1.141843956233965,1.5311081,2.498645650383935e-07,0.5674982
edx cs50,USA,Phrase match,existing searches,2.590000046575131,1.7505949409200003,1.4104021461201957,1.7505946,3.249837210450579e-07,0.74749815
