Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
australia online courses,B,Broad match,existing searches,51.42999868619531,45.96626308942,44.33229020619551,45.966267,-3.542660081734539e-06,31.126596
cisco certification,A,Exact match,existing searches,60.67999935735101,42.90014839031001,40.629834888951976,42.90015,-1.9087622575852947e-06,15.81076
cisco certification,A,Broad match,existing searches,60.67999935735098,43.41594819621,40.78131823138151,43.41595,-2.57893648836216e-06,23.999853
composite engineering courses,A,Broad match,existing searches,1.309999995984473,1.4540480478199989,0.1516960962208777,1.4540479,1.295002967083292e-07,0.27866745
control course,USA,Broad match,existing searches,5.260000182170287,3.34036545067,1.567595999528642,3.340366,-4.3601823307426457e-07,0.3876145
course cs50,A,Broad match,existing searches,29.679999131577613,20.64799170044,19.018749995499206,20.64799,2.4273687131426414e-06,11.745527
course engineering,USA,Broad match,existing,6.140000099869375,3.77791475862,1.8838467559191945,3.7779148,-3.87694809589334e-09,2.6846514
course engineering,A,Phrase match,existing,5.260000182170287,5.655237489420002,2.519713931757038,5.6552377,-1.852931328372165e-07,1.390991
electronic health records training,B,Phrase match,existing,1.3099999959844766,1.3371547456600013,0.1890091892101111,1.3371545,2.380229773280007e-07,0.3643099
industrial engineering courses,A,Broad match,existing searches,5.260000182170287,4.6169669971700005,2.519713674568682,4.616967,-2.040629096811131e-07,1.8929222
industrial engineering courses,B,Phrase match,existing searches,5.260000182170287,6.315369990559999,3.9387473137106337,6.31537,-9.22952256843246e-08,2.213293
it courses online,A,Broad match,existing searches,60.67999935735101,40.35203688426001,37.78994529528601,40.35204,-2.4528981938942707e-06,25.578411
it courses online,B,Broad match,existing searches,18.280000285737124,18.72423652526,16.06015828963378,18.724236,9.905920315134151e-07,11.913816
it training las vegas,USA,Broad match,existing searches,18.280000285737195,7.321929059530006,5.961372218633399,7.321929,8.156369712963851e-08,1.3737633
linux certification,USA,Phrase match,existing searches,160.48000598933126,55.50662076225,53.50599229087549,55.506615,6.077191407882765e-06,19.974506
mit launchx,B,Phrase match,existing searches,0.6899976639120952,2.0103976190000017,1.847653825493012e-07,2.0103974,1.847653825493012e-07,0.071124315
mit launchx,B,Broad match,existing searches,18.28000028573717,19.249082992540004,16.81383700178683,19.249083,4.272323863574457e-07,9.970018
mitpro,USA,Broad match,existing searches,42.77000052217057,16.285274858710004,14.00475823425932,16.285273,2.2604434022355235e-06,5.267627
professional certifications,A,Exact match,existing searches,60.67999935735101,43.51441978421,41.16745661701945,43.514423,-3.586151329670884e-06,17.900198
quality engineer certification,B,Phrase match,existing searches,51.42999868619532,47.37520764666,45.47291265325943,47.375206,1.6530076578646913e-06,20.184519
quality engineer certification,B,Broad match,existing searches,51.42999868619532,49.00828505666001,46.87174750478013,49.00828,3.348896335353402e-06,20.361322
scada training,B,Phrase match,existing searches,1.3099999959844553,1.554195012460001,0.3278215783932285,1.5541946,4.428722935045926e-07,0.33892012
scada training,B,Broad match,existing searches,18.28000028573718,17.799926340260004,16.662159621395563,17.799925,1.489796137121857e-06,10.04022
simplilearn,USA,Phrase match,existing searches,46.66000170596709,16.5611929021,14.929861815941248,16.561192,1.343262109543275e-06,4.2909107
university undergraduate courses,USA,Broad match,existing,5.260000182170286,3.4421679361,1.5675956590309077,3.4421682,-2.99678809323467e-07,0.55413556
vlsi courses,B,Broad match,existing searches,60.679999357350965,59.05142337826,57.671958036692,59.05142,5.073816637946038e-06,34.263138
