Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
a1wizard,USA,Phrase match,existing searches,0.5599999859225576,0.5222047014900003,0.3339498682685647,0.52220464,6.396253449114654e-08,0.21406043,2.1799678660566575
a1wizard,USA,Broad match,existing searches,1.1100000257061409,0.8414494362899999,0.6577403215000371,0.84144986,-4.204681177677472e-07,0.65042245,2.193874978087232
about machine learning course,USA,Broad match,new,0.5599999859225576,0.5495143339299999,0.3339499637746654,0.5495143,4.025934563500756e-08,0.15031546,2.179967242609276
ai and cloud computing,USA,Broad match,existing searches,1.2899999459518048,1.3305169380900002,0.9446099735495186,1.3305172,-2.347234153710076e-07,1.185818,1.7753358282209946
ai machine learning engineer salary,USA,Broad match,existing searches,0.5599999859225576,0.6845965029400003,0.3339497090976846,0.6845966,-9.520834565179825e-08,0.1603322,2.1799689050975504
ai machine learning training,USA,Exact match,existing,0.2899999950824226,0.9071821889599998,0.0972168764790732,0.90718216,3.192035746835131e-08,0.0,3.8779274469726657
amazon free machine learning course,USA,Broad match,new,1.2899999459518054,1.4673040871400005,0.9189963106888897,1.4673045,-3.810149067362545e-07,0.70718086,1.824816824868698
andrew ng,USA,Phrase match,existing searches,0.5599999859225576,0.8907988072900002,0.3339498640565101,0.8907989,-1.1906345442902477e-07,0.02160871,2.179967893552233
andrew ng free machine learning course,USA,Phrase match,new,0.8299999782554988,0.8061884972900002,0.5551183554977028,0.8061888,-3.245026023446229e-07,0.15031528,1.9437295867558708
andrew ng free machine learning course,USA,Broad match,new,0.5599999859225576,0.5210964339900002,0.3339499789404854,0.52109635,8.522748795591897e-08,0.1503154,2.179967143609447
andrew ng machine learning course download,USA,Broad match,new,0.829999978255499,0.6999490679400001,0.5551182151930366,0.69994956,-4.94609590950823e-07,0.02160871,1.9437300780284028
andrew ng machine learning course free download,USA,Broad match,new,0.5599999859225576,0.4787805648400004,0.3339497120930369,0.4787807,-1.2201531573996505e-07,0.02160871,2.179968885544382
